angle,pol_0,pol_45,pol_90,pol_135
0,3.795,7.467,5.277,1.352
1,0.548,5.765,0.167,8.335
2,7.792,6.603,1.325,9.912
3,3.078,8.514,0.024,3.049
4,4.015,4.263,3.52,9.683
5,1.517,3.973,4.074,5.031
6,2.436,6.532,0.321,2.074
7,8.668,6.114,3.412,7.76
8,2.72,8.843,1.052,9.357
9,2.24,6.414,6.727,0.277
10,3.98,8.653,2.505,3.487
11,6.259,0.454,4.089,9.277
12,0.396,2.996,3.701,1.734
13,8.464,6.312,1.762,2.447
14,2.695,8.723,3.242,9.839
15,3.47,4.51,9.063,3.811
16,5.715,5.733,2.555,4.408
17,0.007,0.55,8.819,3.632
18,2.586,5.786,8.245,6.319
19,5.368,8.707,1.344,1.781
20,1.676,9.996,7.609,8.525
21,1.282,2.371,3.153,1.124
22,4.29,5.058,2.3,5.37
23,1.393,4.392,3.235,0.24
24,8.519,6.827,1.319,2.76
25,8.668,9.023,6.594,5.852
26,3.477,9.624,9.612,3.261
27,6.016,3.944,9.826,3.48
28,5.625,3.751,7.364,2.396
29,9.611,2.269,4.004,8.581
30,7.435,5.602,2.951,0.365
31,3.436,1.996,1.361,0.91
32,9.762,2.071,5.251,7.079
33,6.721,0.644,9.417,1.013
34,8.759,1.409,4.246,3.847
35,7.125,1.97,4.838,5.846
36,6.851,4.558,2.631,6.564
37,3.864,7.867,4.425,4.093
38,5.744,4.278,8.854,8.09
39,0.254,6.106,8.587,5.124
40,8.497,4.119,6.044,9.094
41,8.318,9.748,7.53,3.698
42,6.279,2.207,6.57,0.223
43,9.297,4.33,0.229,5.193
44,2.439,6.986,1.161,3.515
45,3.066,7.273,3.798,7.233
46,3.26,3.311,4.039,4.761
47,4.41,5.42,6.108,3.477
48,9.367,4.101,3.978,9.745
49,8.096,5.016,5.873,3.079
50,9.769,6.458,0.746,6.868
51,8.145,9.0,3.574,3.284
52,2.793,0.065,4.28,3.254
53,3.024,2.918,8.314,0.211
54,9.314,5.506,8.438,2.575
55,7.819,0.802,7.264,0.074
56,4.153,2.78,6.687,5.782
57,6.034,4.693,1.065,6.005
58,8.413,6.09,5.133,2.35
59,0.236,2.354,3.434,3.46
60,7.761,4.343,0.565,3.927
61,7.923,3.102,8.327,5.342
62,8.998,6.832,5.107,4.745
63,7.633,7.898,4.818,7.649
64,5.346,7.748,1.574,0.413
65,6.839,2.297,0.992,9.067
66,6.566,3.328,7.925,6.16
67,9.765,9.995,8.099,4.66
68,2.219,2.58,3.139,7.527
69,7.543,9.356,8.655,3.957
70,3.304,9.654,9.992,5.172
71,2.282,9.059,7.521,2.492
72,5.546,6.483,9.606,7.98
73,7.182,9.628,9.077,4.77
74,1.081,8.319,6.415,4.414
75,6.563,7.332,0.208,8.981
76,7.309,5.316,7.987,9.911
77,3.186,8.427,5.402,2.928
78,2.012,5.453,8.744,6.66
79,3.317,3.851,4.276,9.697
80,8.642,2.467,6.674,0.447
81,1.76,7.57,6.445,2.139
82,2.166,8.406,3.585,7.854
83,6.556,4.721,5.585,5.805
84,7.552,6.06,0.066,4.308
85,1.357,1.83,1.44,5.369
86,1.157,1.965,7.679,7.954
87,9.969,6.853,7.114,6.367
88,9.709,9.491,2.66,4.0
89,7.166,7.748,8.119,7.632
90,7.776,4.015,1.4,1.439
91,8.407,9.398,6.737,9.157
92,9.815,6.731,8.68,7.225
93,3.696,0.908,3.769,1.964
94,8.784,2.582,9.088,3.316
95,3.023,7.995,3.005,7.806
96,0.536,3.799,1.149,1.886
97,4.924,4.882,0.803,7.887
98,4.708,0.104,9.748,6.663
99,8.255,6.258,0.09,3.391
100,6.625,2.399,0.606,9.238
101,6.076,6.369,8.822,2.968
102,2.98,8.832,5.433,5.859
103,6.916,5.204,2.402,0.795
104,5.41,0.79,2.544,0.903
105,4.549,2.826,8.627,7.855
106,3.041,8.752,6.442,0.054
107,6.449,0.221,8.637,9.317
108,4.18,3.335,6.117,8.44
109,2.72,3.604,5.105,3.679
110,0.168,6.348,3.47,4.124
111,4.073,0.784,8.007,7.86
112,4.831,2.279,0.453,5.127
113,1.187,3.649,8.573,0.535
114,3.345,5.186,8.222,3.648
115,1.253,1.997,8.071,4.008
116,7.005,7.341,8.88,2.745
117,2.094,8.893,1.804,9.828
118,4.616,9.011,8.014,7.23
119,8.916,9.978,3.58,0.385
120,3.203,9.877,9.702,1.168
121,6.395,2.837,3.457,1.334
122,4.848,7.819,0.554,2.231
123,9.109,2.461,3.591,1.585
124,4.514,8.19,2.566,0.383
125,5.441,7.581,5.598,9.42
126,5.721,2.599,9.221,7.763
127,9.102,3.193,5.649,1.785
128,0.298,7.765,7.326,0.145
129,9.423,3.958,9.92,7.097
130,5.657,1.535,7.267,1.334
131,9.504,3.848,5.135,4.777
132,0.276,3.554,1.928,9.726
133,8.839,2.881,3.027,0.097
134,2.973,5.703,7.731,9.745
135,2.204,4.183,9.152,4.462
136,0.704,3.976,5.914,1.663
137,5.04,0.316,0.533,6.58
138,8.414,6.582,8.891,4.413
139,4.045,7.227,9.937,8.986
140,7.96,6.933,6.151,9.486
141,6.546,1.234,6.641,3.583
142,3.539,5.537,1.01,2.937
143,2.304,7.514,0.659,6.883
144,1.29,5.344,7.258,5.827
145,8.742,2.863,4.958,6.772
146,5.264,9.049,4.015,5.717
147,3.461,9.571,1.272,2.652
148,9.384,2.358,0.448,0.465
149,9.064,2.264,8.584,4.781
150,1.869,0.438,4.369,0.759
151,6.779,1.54,8.081,4.623
152,7.67,0.301,8.236,1.918
153,5.867,9.177,0.503,2.602
154,1.134,9.93,6.699,4.706
155,7.878,3.347,4.008,5.283
156,0.456,9.299,9.264,8.754
157,8.73,7.762,6.368,3.949
158,5.331,9.561,7.352,3.844
159,0.305,5.799,9.532,9.498
160,6.586,7.56,5.56,2.887
161,9.703,3.135,7.981,0.945
162,2.084,6.563,8.463,2.769
163,5.813,5.438,0.433,7.825
164,6.51,8.168,2.484,5.2
165,7.754,5.648,9.048,8.679
166,3.535,7.66,6.52,8.461
167,3.053,7.669,2.067,8.469
168,2.086,1.443,6.553,8.785
169,6.731,9.131,7.807,9.763
170,0.615,3.244,9.952,6.344
171,6.677,6.095,3.512,5.218
172,0.378,9.499,8.128,9.949
173,5.391,9.034,8.508,8.05
174,1.139,6.826,9.096,3.881
175,6.678,1.853,3.824,2.196
176,0.213,8.731,8.792,4.019
177,0.676,1.759,4.498,1.148
178,7.87,8.527,7.768,0.39
179,1.873,6.282,1.867,8.047
180,1.452,8.816,1.872,2.561
181,9.335,5.101,7.073,9.748
182,5.055,5.367,3.856,7.884
183,1.859,9.113,6.139,3.444
184,6.355,4.711,8.64,8.14
185,8.828,6.767,9.606,5.707
186,6.383,2.475,8.461,9.481
187,6.634,3.775,6.435,4.212
188,6.004,8.888,2.55,0.772
189,0.334,2.557,2.078,8.084
190,0.379,2.581,6.99,7.112
191,4.759,1.078,6.513,2.672
192,9.556,1.069,6.134,7.794
193,5.639,5.236,4.74,9.063
194,7.949,7.012,4.329,2.841
195,4.475,4.656,6.509,3.156
196,0.895,5.725,7.239,9.568
197,1.196,0.806,4.469,6.256
198,4.768,3.646,5.718,2.156
199,5.984,3.585,2.027,6.724
200,6.058,8.467,0.856,0.266
201,7.329,1.321,0.807,7.773
202,2.567,6.195,7.856,8.373
203,9.683,5.519,9.621,3.413
204,9.871,8.615,4.199,9.812
205,9.704,6.07,0.486,8.97
206,6.944,7.706,8.53,8.955
207,5.102,2.575,4.503,3.927
208,5.026,2.327,6.45,4.906
209,9.967,3.705,1.894,6.083
210,7.148,4.379,0.712,4.38
211,9.201,4.753,3.412,1.593
212,3.977,6.658,7.595,8.291
213,9.81,0.212,2.859,5.412
214,4.775,2.419,6.311,8.589
215,8.07,4.091,4.833,6.447
216,0.443,5.906,9.517,4.985
217,8.97,1.862,5.149,1.751
218,3.77,6.258,3.669,4.773
219,3.228,5.088,0.152,5.441
220,3.976,4.751,8.581,8.595
221,1.528,6.84,9.752,6.632
222,6.455,1.614,4.165,3.026
223,0.5,9.523,6.206,1.656
224,9.695,9.208,5.029,5.683
225,0.869,5.03,2.27,3.948
226,6.42,3.246,2.992,1.514
227,5.57,0.493,9.691,1.836
228,2.844,7.026,8.541,4.118
229,2.699,4.366,5.006,6.169
230,0.761,8.77,2.483,5.117
231,1.387,4.989,8.87,5.341
232,2.408,8.69,4.637,7.067
233,8.814,0.567,1.2,0.991
234,7.372,6.998,4.702,7.597
235,0.459,8.2,3.261,4.008
236,8.577,5.356,5.833,7.503
237,1.392,9.581,0.319,1.84
238,7.156,0.738,6.625,1.163
239,3.366,2.753,6.627,1.598
240,1.515,6.474,5.987,8.13
241,4.869,2.272,5.143,0.504
242,3.953,3.108,0.663,0.732
243,0.745,0.182,3.83,4.592
244,9.186,2.126,6.556,8.198
245,0.792,7.733,2.037,1.234
246,6.719,9.981,6.192,3.292
247,2.039,3.303,7.78,6.125
248,4.933,6.313,9.824,6.086
249,9.419,6.712,3.962,5.064
250,6.289,5.079,9.676,7.003
251,0.411,7.015,9.269,7.276
252,1.224,0.328,3.195,0.337
253,2.967,6.726,5.3,6.639
254,6.323,5.454,6.307,4.988
255,7.472,5.717,0.674,7.45
256,0.318,2.971,4.815,2.69
257,8.394,2.749,1.165,3.484
258,7.421,3.99,5.033,2.92
259,6.091,3.674,4.541,7.613
260,0.131,3.512,4.442,8.039
261,9.976,7.424,6.282,8.828
262,1.692,8.343,1.701,1.845
263,1.182,1.643,7.895,4.909
264,5.621,6.792,5.054,1.232
265,3.84,7.568,8.773,8.516
266,6.44,8.574,5.518,0.055
267,7.321,6.448,2.783,6.956
268,1.08,2.18,8.427,2.392
269,5.166,9.131,3.724,2.558
270,3.975,9.916,6.956,0.132
271,7.87,8.368,6.675,2.041
272,7.869,0.903,7.498,6.019
273,7.896,6.384,6.053,7.233
274,6.677,1.684,5.498,7.652
275,9.024,3.858,8.599,2.844
276,9.781,6.349,2.293,1.198
277,8.08,1.09,1.57,2.298
278,5.455,7.259,9.62,4.47
279,2.679,6.775,1.533,5.228
280,5.46,9.69,2.935,9.633
281,4.935,6.315,7.807,8.723
282,2.377,9.94,4.135,3.245
283,7.359,2.453,2.855,7.117
284,9.921,5.176,4.62,8.18
285,2.055,4.315,1.644,6.039
286,0.721,6.886,7.739,7.391
287,2.364,6.868,4.52,3.392
288,6.498,5.672,1.061,5.284
289,1.056,3.295,7.521,9.861
290,4.828,9.782,5.602,7.708
291,6.274,4.549,6.47,8.177
292,1.587,7.769,2.594,0.078
293,2.807,2.84,5.095,1.112
294,8.655,2.024,1.326,9.559
295,4.443,4.663,6.443,9.921
296,5.121,7.613,3.047,1.274
297,3.119,4.197,1.955,6.808
298,7.301,0.029,2.187,7.26
299,8.628,3.662,7.62,3.721
300,8.644,3.052,6.925,4.549
301,0.202,0.382,0.788,3.158
302,8.106,7.196,2.969,9.251
303,1.724,1.873,1.041,6.117
304,2.058,3.437,5.605,9.349
305,0.672,6.872,5.755,4.447
306,3.624,9.076,0.634,2.175
307,5.48,5.409,0.823,8.026
308,5.786,1.127,5.762,8.929
309,7.535,5.791,9.205,2.869
310,7.893,1.676,8.409,1.768
311,3.022,2.736,0.475,9.193
312,4.194,9.586,3.128,4.781
313,1.728,9.758,0.685,0.509
314,0.718,9.799,4.253,4.226
315,0.163,1.366,9.146,5.067
316,7.759,1.002,3.5,3.247
317,1.522,6.557,5.5,2.228
318,5.774,0.844,3.238,7.861
319,9.57,0.469,0.886,2.915
320,4.741,2.239,8.882,0.966
321,3.932,5.402,2.163,2.309
322,7.814,2.955,6.532,7.335
323,7.586,0.035,0.894,9.386
324,9.085,0.285,8.012,5.247
325,6.354,8.827,5.419,8.64
326,5.662,2.227,9.415,1.939
327,4.036,5.615,3.067,5.329
328,2.078,0.063,8.646,4.79
329,5.736,5.437,2.112,1.272
330,0.059,1.156,6.006,8.388
331,2.128,6.998,8.401,5.231
332,5.33,1.02,5.978,5.039
333,9.433,0.138,1.647,4.813
334,4.631,8.891,5.949,6.09
335,7.363,9.72,5.706,6.154
336,0.146,8.738,3.976,2.184
337,6.312,9.163,6.121,4.724
338,4.455,0.709,9.846,8.776
339,3.438,1.201,8.631,6.408
340,5.853,4.54,9.129,0.497
341,8.816,0.958,4.932,8.038
342,2.458,7.664,9.986,6.175
343,9.963,5.697,6.845,9.593
344,0.739,2.2,6.932,6.342
345,4.66,2.624,4.023,1.171
346,9.718,5.948,7.278,2.047
347,0.137,2.595,2.006,8.443
348,1.643,1.346,3.65,3.363
349,1.409,9.585,6.895,7.93
350,2.697,4.23,8.339,8.435
351,6.11,0.755,1.997,9.098
352,9.171,8.118,1.233,5.627
353,2.689,8.52,9.759,7.367
354,8.881,9.323,6.802,6.773
355,0.526,1.144,2.485,6.352
356,2.577,7.098,1.078,4.168
357,8.023,1.045,9.908,6.287
358,1.547,5.33,4.322,7.424
359,9.64,7.515,2.934,1.402
