angle,pol_0,pol_45,pol_90,pol_135
0,7.591,6.554,9.63,9.877
1,3.362,0.571,5.168,2.241
2,6.021,8.019,9.107,9.823
3,8.982,9.529,3.035,5.475
4,0.59,4.419,7.534,0.586
5,7.802,2.687,7.865,2.238
6,2.165,2.513,3.94,3.216
7,9.377,2.617,9.545,4.695
8,5.789,3.231,5.6,3.649
9,5.293,7.231,4.807,2.779
10,4.434,6.091,1.148,5.435
11,8.196,2.148,1.426,0.032
12,5.889,3.164,8.491,8.696
13,6.343,2.381,1.389,3.033
14,8.208,5.453,4.534,2.399
15,8.804,0.372,8.877,5.883
16,1.832,0.941,5.327,4.774
17,6.333,5.06,6.222,9.498
18,5.043,6.691,0.96,9.645
19,3.868,1.429,9.639,9.975
20,8.755,7.611,1.851,3.714
21,7.111,5.749,9.644,3.555
22,6.286,7.319,0.186,9.202
23,1.803,6.01,2.09,7.895
24,2.265,9.635,6.481,3.912
25,2.116,4.668,2.478,1.594
26,4.612,6.472,9.091,3.24
27,5.746,5.584,3.153,5.216
28,6.791,9.457,2.821,9.794
29,5.919,4.137,8.965,2.998
30,4.017,9.601,3.978,4.981
31,9.228,3.129,8.327,8.768
32,5.813,1.655,0.68,1.666
33,3.012,5.259,5.91,2.536
34,9.476,4.067,7.444,9.774
35,5.26,6.951,5.807,6.205
36,3.649,3.178,8.209,6.539
37,4.397,2.709,8.604,3.73
38,9.814,8.918,1.127,5.162
39,0.566,1.128,9.604,3.156
40,1.33,2.492,7.529,5.426
41,3.266,5.56,9.412,2.969
42,3.419,8.545,7.067,0.033
43,3.807,4.894,5.018,9.287
44,9.333,5.455,2.073,8.0
45,4.471,0.504,2.2,0.931
46,8.731,2.737,6.53,7.073
47,8.274,3.197,5.635,5.97
48,9.083,1.177,5.342,0.709
49,2.439,7.957,1.712,1.5
50,8.338,2.552,2.999,5.581
51,1.032,0.872,7.252,9.78
52,2.835,2.785,0.686,9.952
53,6.655,0.02,0.836,8.795
54,4.226,4.832,2.79,2.917
55,1.859,9.96,8.98,7.503
56,3.861,8.958,0.957,8.712
57,2.486,8.454,9.445,7.297
58,4.922,3.166,3.621,2.552
59,5.559,4.096,1.551,2.951
60,2.968,7.691,3.358,2.863
61,4.063,9.515,6.41,9.408
62,0.626,0.036,6.317,7.578
63,5.534,1.003,9.223,1.313
64,0.222,5.145,5.869,6.906
65,1.773,6.022,4.78,2.677
66,3.895,6.805,5.165,7.684
67,2.722,5.4,6.278,3.002
68,8.009,8.648,9.055,9.927
69,8.603,9.596,9.166,7.972
70,4.473,5.593,0.464,4.438
71,3.355,7.186,9.656,7.677
72,1.774,7.923,7.741,4.086
73,6.213,4.737,6.197,0.297
74,5.347,1.041,6.121,6.337
75,0.549,2.41,4.916,6.177
76,7.499,1.452,7.366,2.903
77,8.136,5.624,6.352,3.188
78,8.224,0.042,7.758,7.292
79,3.04,4.497,9.153,6.593
80,3.65,6.755,6.319,1.463
81,1.39,4.229,8.363,6.33
82,5.388,4.178,3.695,7.315
83,5.221,2.844,2.092,2.422
84,3.987,4.991,3.242,8.991
85,9.625,2.811,8.11,9.006
86,2.191,2.358,5.617,4.447
87,3.773,7.465,4.519,1.717
88,7.075,0.888,8.845,6.505
89,4.024,5.149,9.882,4.386
90,8.908,8.369,2.748,2.916
91,1.431,6.853,8.243,1.404
92,9.886,4.993,6.056,0.241
93,3.422,7.2,1.314,8.461
94,9.861,7.002,5.595,1.575
95,4.381,2.102,6.269,7.256
96,7.597,7.832,7.105,8.745
97,3.048,5.917,3.213,1.31
98,4.382,0.936,6.265,7.651
99,2.234,1.938,6.902,0.723
100,4.745,4.039,9.106,2.266
101,1.302,3.633,8.843,9.245
102,7.224,7.656,9.595,7.607
103,9.642,0.271,3.498,1.973
104,7.18,9.398,5.411,3.39
105,5.589,7.061,7.448,9.379
106,8.269,3.004,5.717,4.054
107,3.095,7.615,4.556,7.165
108,0.245,3.884,9.79,8.288
109,8.814,7.731,0.882,5.944
110,6.799,8.002,9.112,9.985
111,8.305,7.869,8.056,9.549
112,1.514,7.028,2.157,2.345
113,0.772,2.526,3.758,2.951
114,7.445,8.395,7.439,6.239
115,6.099,1.39,0.539,3.147
116,2.099,4.952,3.403,9.9
117,2.348,4.649,0.922,9.998
118,1.735,4.366,4.118,0.759
119,3.444,0.469,0.971,0.917
120,0.922,5.216,4.627,8.017
121,2.33,0.432,7.378,9.621
122,2.783,7.734,8.343,6.886
123,3.324,8.352,2.981,5.534
124,6.406,3.721,3.253,3.077
125,7.618,4.667,5.188,3.356
126,9.665,7.399,4.029,3.311
127,2.128,3.975,2.601,7.567
128,1.961,8.395,6.403,4.603
129,7.107,9.367,7.709,4.119
