angle,pol_0,pol_45,pol_90,pol_135
0,7.724,0.75,8.398,8.697
1,1.592,8.404,0.224,0.415
2,9.772,1.052,0.727,1.032
3,6.413,7.211,2.694,4.438
4,2.669,9.05,5.526,4.002
5,9.335,7.486,3.532,6.566
6,9.012,6.576,9.751,5.935
7,4.349,3.698,0.481,2.553
8,5.662,9.37,8.03,7.728
9,0.201,9.863,1.442,7.879
10,1.687,1.444,7.658,4.758
11,3.774,2.205,2.251,5.507
12,7.417,7.081,8.352,7.634
13,9.11,1.919,5.723,2.801
14,6.307,9.401,8.116,5.933
15,3.178,9.738,7.867,2.498
16,9.592,3.209,0.395,8.425
17,6.165,6.574,8.554,6.348
18,1.473,6.589,5.958,2.872
19,0.772,4.681,2.067,1.543
20,6.957,1.868,8.419,0.693
21,6.473,7.313,6.122,5.057
22,7.431,9.285,3.534,9.45
23,7.742,1.608,1.109,9.402
24,6.971,6.689,1.835,2.105
25,0.771,7.46,9.667,5.631
26,3.096,0.823,4.264,4.612
27,5.189,6.218,1.033,6.45
28,6.804,1.21,5.747,3.336
29,7.258,2.577,5.265,9.106
30,9.34,1.203,7.707,9.068
31,3.389,4.829,2.197,2.685
32,2.031,0.408,1.442,4.897
33,1.179,8.014,3.021,8.631
34,0.534,0.963,6.215,0.95
35,1.945,8.713,2.315,5.376
36,3.804,3.152,9.614,8.168
37,4.706,0.458,9.934,0.47
38,6.443,4.137,6.491,3.84
39,0.347,6.455,1.867,2.872
40,1.828,8.3,8.482,3.38
41,4.631,9.682,0.288,0.052
42,5.923,9.48,6.44,2.934
43,7.259,1.675,4.28,9.64
44,7.086,7.881,1.759,2.211
45,3.08,3.027,1.622,2.993
46,6.479,6.782,2.877,7.847
47,1.95,0.118,2.886,7.171
48,0.384,8.517,9.574,1.42
49,6.676,2.693,2.391,3.568
50,1.401,5.42,2.445,6.302
51,4.013,2.324,4.093,5.329
52,5.111,4.533,1.675,4.067
53,8.859,6.236,6.709,8.338
54,5.771,8.348,1.703,0.054
55,7.87,9.489,2.477,3.796
56,7.075,7.965,7.193,5.927
57,7.167,7.232,1.717,5.783
58,1.674,0.48,6.003,7.871
59,5.861,5.103,0.459,1.867
60,5.451,2.619,1.062,2.352
