angle,pol_0,pol_45,pol_90,pol_135
0,7.113,9.694,1.909,3.867
1,7.505,9.322,1.87,1.894
2,6.52,7.356,0.986,4.398
3,3.546,3.527,1.379,9.647
4,6.314,0.085,2.315,0.304
5,5.839,3.615,7.896,0.194
6,1.45,8.863,5.392,9.047
7,2.467,4.502,7.445,2.012
8,1.446,9.881,2.503,1.403
9,9.426,3.948,5.651,3.744
10,0.781,1.602,4.918,7.513
11,5.794,7.712,0.958,9.482
12,6.544,6.651,2.761,6.96
13,4.446,0.348,2.279,2.733
14,8.465,8.849,2.971,6.159
15,6.779,9.723,7.875,5.659
16,9.402,7.517,0.123,0.27
17,4.065,8.245,4.096,8.472
18,2.971,8.784,2.779,6.3
19,6.898,0.828,3.107,9.205
20,9.834,0.523,6.55,6.035
21,0.584,3.91,7.243,5.981
22,6.3,5.196,5.755,8.801
23,7.186,4.384,7.926,2.86
24,8.891,5.554,4.919,6.989
25,1.352,9.83,3.057,9.317
26,6.461,3.819,7.245,1.257
27,7.263,6.516,9.079,9.221
28,3.34,0.295,4.556,2.579
29,4.79,1.18,8.519,7.792
30,7.287,1.885,8.255,5.752
31,3.75,5.314,1.797,1.856
32,9.824,3.823,4.874,1.629
33,3.954,2.106,2.538,3.31
34,7.304,7.7,7.478,1.095
35,6.824,1.765,3.368,1.739
36,6.135,5.628,9.885,9.97
37,2.848,5.963,2.574,1.115
38,5.16,5.093,7.782,5.577
39,9.997,0.704,5.411,0.619
40,9.853,4.577,0.501,3.551
41,0.217,5.281,0.738,9.848
42,6.943,8.792,4.5,5.196
43,9.161,7.411,3.167,3.2
44,6.302,4.501,4.707,6.866
45,9.091,6.404,7.804,1.81
46,3.876,5.131,1.863,3.901
47,4.059,0.838,9.755,9.618
48,0.976,8.775,6.625,3.77
49,3.148,9.71,1.108,5.748
50,0.5,3.727,0.264,2.025
51,1.124,1.42,7.938,6.511
52,2.823,0.097,5.608,2.696
53,4.421,9.787,6.315,1.928
54,0.148,5.926,8.685,0.755
55,2.567,5.955,2.768,8.694
56,0.291,0.429,7.817,1.846
57,6.343,8.915,1.858,7.746
58,5.722,7.44,9.119,6.724
59,6.684,1.772,5.763,7.876
60,4.176,4.658,3.402,8.786
61,6.6,1.185,8.61,7.128
62,6.955,0.157,4.738,1.45
63,8.904,4.94,1.824,9.942
64,8.429,1.245,9.835,0.367
65,9.382,1.935,1.084,8.971
66,5.043,1.512,0.517,8.555
67,9.078,4.61,0.089,6.554
68,5.52,0.093,8.876,8.141
69,0.264,1.174,4.929,2.116
70,3.862,1.559,6.614,7.586
71,6.274,4.519,8.603,6.775
72,0.158,1.897,5.59,3.381
73,0.49,1.52,0.534,1.445
74,7.243,2.679,0.706,2.82
75,6.689,1.015,5.661,1.101
76,4.893,7.548,7.869,9.304
77,0.002,7.389,4.243,2.248
78,9.185,2.183,8.208,4.748
79,1.363,4.311,0.841,5.154
80,4.211,8.654,1.081,6.31
81,9.58,4.255,1.136,9.531
82,5.836,7.925,9.056,3.917
83,1.396,3.332,7.186,8.95
84,0.847,2.134,0.52,1.621
85,4.208,6.711,4.99,9.106
86,7.358,6.788,7.254,0.142
87,0.217,2.536,3.417,0.367
88,2.901,4.481,5.785,6.324
89,3.767,7.685,3.193,3.177
90,3.995,9.208,0.361,2.105
91,3.127,5.979,6.566,9.001
92,0.846,2.613,8.07,1.158
93,0.325,4.569,3.571,0.175
94,5.092,2.337,2.468,6.235
