angle,pol_0,pol_45,pol_90,pol_135
0,9.47,9.125,1.903,1.555
1,9.829,1.35,9.064,6.515
2,0.725,6.803,7.237,6.07
3,8.432,3.887,9.528,4.08
4,2.352,3.142,0.79,8.537
5,7.985,4.594,3.115,6.699
6,8.454,8.383,8.861,3.176
7,0.878,9.617,5.584,0.698
8,6.057,5.495,3.454,1.776
9,2.208,1.489,1.079,0.155
10,9.629,3.156,0.843,1.578
11,7.518,1.293,5.642,0.619
12,3.558,5.523,8.605,3.825
13,5.567,4.779,1.671,7.676
14,4.54,6.149,3.136,1.208
15,9.919,8.416,2.466,9.85
16,9.573,5.765,6.715,8.763
17,5.508,2.975,6.802,4.773
18,3.193,5.172,8.959,0.165
19,9.137,5.409,1.505,0.826
20,5.079,1.045,6.226,7.836
21,6.077,7.177,1.367,0.252
22,9.392,2.691,9.557,0.086
23,0.663,9.439,9.399,0.294
24,1.603,1.327,1.646,8.767
25,6.571,3.436,1.773,3.962
26,5.154,9.996,5.158,1.184
27,7.498,6.096,9.878,1.407
28,9.113,1.281,5.349,9.011
29,9.955,3.393,2.069,2.31
30,6.268,6.889,8.854,0.859
31,0.069,7.367,9.597,4.212
32,6.204,9.518,8.382,6.898
33,1.471,4.146,7.328,3.058
34,5.038,3.849,7.881,2.116
35,6.689,2.11,6.821,1.976
36,0.791,2.211,5.755,8.586
37,2.401,1.658,9.435,2.139
38,2.721,3.249,5.969,1.037
39,3.302,7.31,3.303,9.377
40,3.114,0.276,0.985,2.297
41,4.528,7.809,4.318,9.205
42,1.781,0.126,7.319,5.324
43,9.9,3.44,4.511,4.483
44,7.676,3.783,7.111,6.02
45,4.983,5.366,6.838,9.407
46,5.178,9.453,3.299,2.534
47,3.84,4.184,0.308,1.607
48,1.836,8.331,8.163,9.752
49,2.467,8.662,0.622,0.684
50,3.704,4.906,0.569,5.996
51,5.913,8.127,3.023,0.127
52,1.262,9.395,6.268,3.014
53,4.585,4.614,3.497,4.765
54,2.23,2.487,4.321,0.835
55,4.299,3.339,1.248,0.079
56,3.598,8.632,6.632,9.785
57,4.58,7.949,2.97,5.118
58,8.661,8.823,0.402,0.079
59,1.3,0.535,2.835,9.075
60,8.372,7.048,3.269,6.235
61,7.166,4.527,6.677,6.77
62,6.63,2.481,7.294,4.579
63,7.588,7.612,4.048,6.913
64,0.343,8.11,7.665,0.247
65,5.509,2.781,4.77,3.902
66,5.351,5.032,7.006,2.699
67,5.376,3.811,2.187,3.69
68,8.629,8.607,7.729,9.719
69,1.58,9.565,6.936,1.121
70,4.072,3.957,9.903,5.386
71,9.397,4.955,0.341,1.436
72,5.523,8.007,9.423,4.891
73,5.231,2.839,1.635,7.425
74,0.158,6.14,9.797,9.003
75,9.709,2.117,2.986,9.689
76,8.235,9.958,2.777,7.256
77,3.521,5.946,1.074,8.61
78,9.27,8.367,8.847,0.844
79,4.981,4.581,5.191,6.608
80,2.324,7.015,0.169,0.981
81,3.906,1.178,4.557,4.332
82,2.997,0.414,1.674,8.477
83,9.147,2.721,7.152,2.704
84,1.168,1.078,9.552,9.619
85,4.025,7.189,5.629,7.797
86,9.506,4.992,5.483,4.744
87,5.972,0.936,9.38,8.998
88,3.084,8.033,9.622,7.149
89,0.534,6.447,0.945,1.379
90,7.102,4.4,7.294,5.198
91,9.573,6.5,9.887,2.622
92,7.385,3.644,0.496,8.009
93,5.241,6.472,6.645,1.398
94,1.936,6.028,8.457,2.832
95,6.019,7.653,9.05,9.089
96,8.716,3.175,7.97,5.413
97,0.881,8.644,5.339,1.82
98,8.404,6.103,3.094,3.608
99,3.727,3.898,2.514,2.798
100,6.311,0.947,1.416,1.618
101,9.657,0.66,9.071,8.668
102,5.215,9.602,3.897,4.153
103,3.256,0.08,5.574,4.293
104,3.768,4.263,8.135,7.911
105,6.856,2.074,5.307,0.308
106,4.558,5.07,4.492,2.909
107,7.205,4.736,4.277,1.828
108,0.254,3.16,4.801,0.589
109,8.325,9.304,0.066,8.969
110,3.141,7.257,2.961,1.422
111,7.066,6.453,3.381,2.609
112,1.427,9.865,3.687,8.461
113,3.228,7.738,9.402,7.956
114,2.94,2.531,7.026,4.804
115,5.359,5.139,0.266,8.079
116,8.936,5.129,8.958,0.542
117,5.875,2.502,2.334,2.567
118,0.409,5.205,6.432,5.44
119,7.456,9.403,8.799,1.546
120,2.493,6.282,6.319,3.964
121,6.36,1.556,5.052,1.758
122,7.025,3.341,6.182,9.799
123,7.016,0.644,3.871,9.997
124,5.331,7.754,4.042,7.831
125,5.479,7.742,7.47,8.23
126,4.814,7.605,1.663,5.115
127,5.504,2.743,9.579,5.508
128,1.701,7.633,2.495,5.113
129,0.954,4.244,6.713,3.162
130,9.265,4.713,8.05,5.485
131,6.077,5.942,0.218,2.542
132,3.196,6.796,6.181,5.924
133,5.965,6.66,0.621,8.665
134,5.879,1.409,5.03,4.4
135,5.169,1.536,7.313,7.19
136,8.608,8.92,0.123,7.882
137,6.228,8.424,3.87,5.927
138,7.062,8.845,1.942,9.978
139,3.116,2.074,6.396,9.372
140,4.057,6.986,8.056,2.928
141,4.519,0.961,3.158,5.24
142,8.829,3.361,5.362,0.79
143,2.195,1.595,0.235,7.855
144,3.02,5.119,7.515,5.749
145,3.431,5.081,6.637,8.884
146,6.831,0.049,3.277,0.548
147,8.226,1.765,6.619,1.26
148,2.213,9.709,8.694,9.187
149,9.817,7.763,4.618,8.178
150,6.534,3.757,7.218,0.238
151,4.53,0.839,3.754,9.507
152,4.871,2.364,4.297,9.94
153,2.869,4.477,7.043,6.5
154,3.022,8.434,1.327,6.395
155,6.466,2.543,1.663,9.564
156,6.031,1.855,5.524,7.265
157,0.487,6.999,4.021,6.921
158,5.624,3.515,8.598,0.16
159,2.459,5.169,8.753,4.744
160,7.104,8.075,4.448,2.307
161,0.217,0.861,9.568,7.507
162,5.094,2.114,4.526,6.618
163,0.095,5.172,8.547,5.086
164,6.876,7.349,4.45,7.973
165,2.815,2.035,8.273,9.611
166,4.724,6.857,5.51,9.223
167,1.896,5.126,1.239,2.218
168,2.1,4.282,5.61,7.856
169,3.216,3.377,0.788,1.335
170,1.371,3.142,6.696,6.205
171,2.691,1.262,9.188,9.343
172,8.737,2.108,2.502,4.542
173,5.827,7.038,2.346,7.736
174,2.88,6.549,4.271,4.802
175,8.698,3.211,3.879,9.899
176,9.269,2.658,0.199,7.052
177,4.962,7.35,8.462,4.471
178,2.778,9.339,2.392,4.454
179,9.148,8.567,6.496,3.108
180,9.738,2.062,5.676,1.002
181,6.709,2.833,6.883,5.118
182,4.026,4.154,8.01,4.581
183,7.822,3.204,8.753,3.023
184,3.344,6.281,8.526,5.741
185,6.039,4.115,9.694,5.501
186,2.72,4.774,4.839,8.604
187,1.28,5.602,9.895,6.558
188,1.21,2.771,0.417,4.615
189,2.815,4.864,7.906,0.61
190,7.223,3.3,0.989,7.968
191,2.315,8.777,3.991,9.597
192,6.247,2.745,9.816,1.861
193,0.831,1.377,7.109,4.499
194,5.773,6.12,0.746,0.483
195,6.922,3.58,2.901,3.572
196,1.501,3.293,2.524,3.439
197,2.659,3.498,9.088,4.181
198,4.354,1.155,9.186,5.663
199,8.177,7.199,3.096,8.386
200,1.414,1.594,5.024,7.304
201,1.206,5.198,1.519,6.029
202,7.401,7.172,6.199,5.939
203,0.996,1.679,1.857,2.834
204,3.39,6.246,0.017,3.63
205,1.813,8.216,2.681,1.066
206,8.568,5.287,4.144,2.241
207,3.086,4.074,3.297,0.189
208,3.658,6.51,5.647,5.835
209,0.114,6.817,4.348,7.455
210,2.051,8.709,0.424,7.053
211,7.773,6.928,8.289,3.343
212,3.292,7.189,1.803,9.907
213,1.379,4.917,4.554,5.655
214,5.882,3.839,6.068,9.876
215,4.84,8.794,9.328,4.719
216,8.86,1.756,5.605,3.295
217,2.191,4.009,5.675,8.961
218,3.286,0.835,0.724,9.703
219,6.339,8.018,9.621,5.018
220,9.981,3.999,5.439,3.591
221,1.999,7.684,5.639,8.31
222,1.263,9.113,9.899,1.107
223,2.181,1.017,8.934,4.496
224,6.908,4.301,2.722,3.681
225,2.922,0.193,9.949,8.466
226,7.329,7.452,3.046,8.334
227,7.329,9.76,3.064,5.299
228,0.947,8.719,5.014,0.71
229,0.637,9.535,3.93,3.627
230,8.459,3.169,8.282,2.183
231,9.712,0.697,4.174,1.772
232,5.926,8.017,4.494,2.452
233,9.907,5.771,6.278,7.249
234,4.96,3.925,3.648,7.516
235,7.75,7.368,5.644,9.802
236,2.68,9.162,9.852,6.767
237,8.432,6.758,6.686,7.432
238,2.055,3.957,9.805,3.197
239,1.68,0.386,7.537,8.555
240,0.053,0.103,7.742,0.14
241,6.372,8.582,9.282,7.033
242,6.897,4.554,1.735,5.145
243,4.729,5.747,4.613,6.908
244,9.066,1.988,7.863,6.623
245,1.589,8.939,1.573,1.661
246,1.712,9.595,0.683,6.053
247,4.289,8.513,1.667,2.956
248,4.689,3.763,0.856,6.222
249,3.3,4.858,7.438,3.534
250,8.627,9.767,3.066,1.758
251,0.241,2.793,5.503,6.797
252,7.476,8.145,2.112,1.88
253,3.665,6.98,6.876,0.807
254,2.465,0.223,3.759,1.156
255,7.142,8.996,5.025,9.465
256,2.808,8.694,9.019,0.34
257,3.328,1.126,3.01,2.899
258,6.911,6.09,7.103,7.831
259,9.44,9.467,3.63,6.73
260,4.019,0.924,3.055,3.237
261,0.986,2.523,2.397,0.873
262,6.486,1.337,8.869,9.231
263,0.754,5.307,8.889,5.4
264,0.941,0.882,1.685,1.177
265,6.679,9.421,1.547,1.692
266,4.802,4.598,2.653,6.332
267,5.544,4.987,0.85,8.777
268,4.281,6.83,2.342,7.538
269,4.63,4.874,2.573,3.961
270,2.703,0.153,8.435,0.039
271,7.357,2.271,9.528,8.124
272,5.404,1.498,6.414,4.429
273,1.552,7.387,9.511,7.074
274,6.305,9.38,7.424,3.929
275,9.908,8.249,1.667,3.591
276,5.093,0.089,4.164,1.692
277,3.305,9.088,6.669,9.099
278,2.88,9.606,3.463,9.384
279,3.531,5.059,6.35,1.122
280,2.632,4.079,7.955,0.47
281,0.75,1.006,1.407,7.492
282,5.881,5.245,3.386,6.636
283,0.774,5.646,0.489,5.027
284,4.692,8.877,9.891,8.393
285,6.28,7.715,9.158,6.832
286,2.588,0.036,8.852,7.974
287,8.375,2.724,4.372,2.66
288,0.027,7.369,6.312,6.466
289,0.041,8.658,1.085,0.692
290,9.997,7.022,0.245,4.105
291,2.412,7.222,1.887,6.375
292,6.874,6.022,4.359,1.14
293,9.296,1.485,4.625,1.452
294,2.219,3.728,3.946,5.567
295,6.138,4.888,3.42,0.318
296,3.983,7.866,4.795,0.462
297,8.574,3.986,6.668,9.516
298,7.47,4.352,0.825,3.181
299,8.282,3.195,9.823,2.415
300,8.71,7.817,4.84,7.942
301,4.377,3.063,8.683,2.524
302,4.983,8.431,9.294,0.1
303,4.753,6.237,9.042,1.412
304,4.161,6.134,2.115,3.805
305,9.557,0.91,3.164,9.764
306,3.697,3.44,3.331,6.457
307,9.079,0.578,1.205,2.539
308,8.746,0.901,8.327,4.076
309,7.725,0.197,6.332,6.04
310,7.226,3.174,2.759,4.505
311,1.927,0.278,0.295,8.981
312,4.811,8.311,7.792,1.153
313,9.32,3.831,0.089,2.144
314,7.006,9.676,5.479,9.807
315,2.289,1.078,0.797,8.463
316,4.341,5.635,5.187,8.676
317,6.35,2.651,2.286,8.898
318,6.44,7.223,0.29,9.325
319,5.134,4.667,1.739,9.101
320,0.034,0.19,1.32,1.64
321,7.557,3.399,4.998,9.605
322,3.466,4.079,5.202,6.346
323,7.542,3.908,4.891,3.95
324,3.738,9.09,7.692,0.534
325,8.234,7.925,6.377,0.291
326,6.043,3.912,6.682,9.836
327,5.743,6.092,3.196,4.152
328,9.404,2.464,7.821,1.687
329,5.018,6.93,8.99,4.84
330,5.989,4.43,6.936,9.066
331,3.925,1.439,0.331,1.622
332,3.426,8.603,8.884,2.514
333,7.305,9.275,9.642,9.238
334,3.212,3.66,8.068,8.236
335,4.012,1.353,4.899,8.575
336,7.534,9.82,9.432,2.421
337,7.872,5.633,8.285,7.684
338,3.249,4.54,9.933,8.559
339,4.97,3.342,2.903,8.032
340,1.04,7.635,2.552,8.453
341,0.232,0.474,6.74,6.513
342,3.135,5.533,8.428,4.592
343,1.768,5.208,1.896,0.891
344,7.511,9.687,0.892,5.361
345,5.569,7.616,1.19,7.526
346,9.436,6.335,7.79,2.88
347,1.528,2.801,1.028,3.161
348,9.733,5.191,5.618,2.818
349,8.753,4.627,1.499,5.056
350,7.813,1.656,4.589,1.591
351,9.58,6.243,3.667,7.123
352,5.281,5.145,2.194,0.651
353,7.008,4.264,9.993,9.878
354,5.011,1.844,2.569,8.923
355,7.464,5.663,1.153,0.245
356,8.057,0.703,3.891,1.295
357,3.134,1.249,9.984,5.475
358,9.64,2.353,1.341,4.129
359,0.556,0.774,3.951,3.499
