angle,pol_0,pol_45,pol_90,pol_135
0,3.984,2.482,6.519,1.476
1,4.752,6.586,7.835,3.488
2,9.365,6.874,2.316,9.091
3,4.316,9.496,8.531,4.984
4,0.361,5.003,7.467,0.716
5,9.083,8.309,1.302,9.398
6,9.926,9.075,6.852,9.204
7,9.472,7.908,5.109,7.649
8,1.355,4.486,9.579,5.464
9,4.061,8.858,6.724,1.098
10,3.427,4.375,8.376,4.378
11,5.408,3.671,0.241,0.906
12,2.276,6.042,4.361,2.352
13,1.779,3.756,8.655,1.576
14,8.332,5.724,5.349,0.142
15,5.508,2.761,9.522,8.14
16,3.248,5.65,5.691,7.773
17,3.447,2.068,7.422,7.476
18,1.447,7.553,6.317,2.851
19,3.79,5.505,4.432,9.65
20,5.927,4.252,4.227,6.863
21,1.04,4.054,7.895,0.988
22,1.463,3.405,8.424,4.248
23,6.186,3.008,0.593,1.326
24,3.262,4.452,1.705,2.107
25,4.754,7.907,7.102,9.339
26,9.933,9.118,9.959,6.302
27,7.444,1.931,3.681,2.338
28,4.318,3.984,9.426,8.863
29,6.422,7.104,0.632,3.966
30,0.772,3.793,8.645,7.937
31,5.89,7.128,7.391,3.442
32,7.693,6.591,2.994,9.952
33,7.353,5.661,3.277,5.544
34,4.672,9.714,5.461,1.604
35,3.034,2.174,2.011,2.095
36,3.243,9.859,9.949,1.094
37,2.053,3.988,1.798,9.632
38,1.778,7.511,1.39,4.341
39,8.453,0.174,8.997,7.746
40,3.714,2.037,5.819,4.866
41,7.808,6.769,6.859,3.948
42,2.431,5.479,1.063,3.872
43,1.715,0.51,6.614,5.991
44,3.939,7.321,8.09,5.131
45,9.839,7.999,2.721,6.815
46,5.828,9.929,9.825,8.428
47,2.609,0.834,2.093,3.377
48,6.86,9.053,1.909,7.434
49,4.957,5.369,9.063,4.897
50,7.781,8.821,1.067,3.916
51,9.336,8.141,4.771,6.499
52,4.942,5.793,6.545,8.389
53,2.323,6.777,3.196,4.165
54,7.522,4.676,8.07,6.021
55,9.163,4.32,7.81,7.367
56,1.035,2.583,5.431,8.389
57,9.87,8.972,2.456,9.633
58,8.052,0.27,4.454,2.656
59,6.576,2.51,7.945,8.782
60,9.386,8.632,8.258,3.118
61,5.64,5.429,4.056,7.26
62,4.566,1.968,4.952,7.273
63,8.735,4.293,7.203,3.003
64,2.869,7.3,2.506,6.771
65,7.619,4.312,2.529,8.394
66,1.85,4.88,7.127,2.494
67,5.449,8.034,2.779,5.082
68,1.795,4.159,3.902,0.629
69,2.183,6.849,0.524,1.726
70,9.76,9.756,5.797,5.544
71,2.688,0.28,7.242,3.311
72,3.305,3.434,3.576,6.702
73,5.699,2.325,5.119,6.949
74,1.576,6.473,4.657,8.816
75,4.959,7.733,0.714,9.892
76,6.438,7.134,8.575,6.139
77,4.151,5.952,9.687,3.398
78,4.634,9.329,5.88,2.734
79,7.075,6.153,6.268,6.784
80,4.467,3.958,9.996,6.443
