angle,pol_0,pol_45,pol_90,pol_135
0,0.055,6.515,2.705,4.783
1,1.205,9.162,3.008,2.583
2,6.059,8.954,8.623,6.901
3,3.457,3.858,2.127,4.078
4,3.228,6.579,1.992,0.298
5,4.289,6.149,5.955,3.225
6,6.28,7.512,6.955,2.959
7,3.305,2.503,2.305,3.631
8,3.068,2.061,7.084,8.492
9,8.011,1.516,9.319,9.272
10,9.078,6.754,8.187,2.909
11,1.958,8.789,7.727,3.238
12,7.669,3.722,1.917,9.453
13,7.201,6.275,5.972,8.615
14,9.48,0.483,6.11,9.697
15,5.884,9.258,2.18,7.52
16,5.827,2.499,2.862,1.26
17,1.689,6.376,4.133,2.879
18,7.667,3.724,9.356,1.856
19,5.387,6.443,2.76,2.545
20,1.809,3.553,1.64,7.331
21,6.242,1.19,5.015,3.206
22,4.504,9.296,3.671,0.664
23,3.999,6.396,6.012,8.189
24,1.503,4.854,1.799,3.258
25,8.234,9.187,5.078,8.878
26,5.093,6.461,0.236,1.52
27,7.883,7.68,9.065,1.993
28,4.316,2.264,9.953,4.345
29,4.078,6.821,0.763,4.591
30,9.215,9.894,7.295,6.4
31,9.685,9.524,4.302,0.821
32,8.538,9.005,7.802,1.881
33,0.45,3.061,8.48,6.724
34,2.008,6.515,8.933,0.764
35,7.672,2.534,6.926,6.499
36,8.888,8.401,0.059,7.494
37,2.495,9.394,4.255,6.732
38,1.827,0.7,8.918,2.841
39,7.765,5.395,5.332,8.103
40,8.251,6.364,4.922,0.054
41,5.317,4.27,2.22,5.649
42,1.333,8.607,5.098,8.594
43,8.171,3.779,6.424,7.827
44,3.606,5.609,2.421,6.137
45,4.924,0.55,8.542,6.503
46,7.443,0.49,8.18,1.618
47,6.998,8.181,6.742,6.867
48,1.73,6.448,2.07,5.1
49,0.228,8.654,7.126,0.48
50,9.238,8.47,0.908,7.807
51,9.796,7.567,1.878,5.757
52,0.465,5.659,0.65,1.953
53,1.125,1.913,1.576,5.152
54,8.258,6.193,5.912,9.959
55,0.187,4.092,6.304,5.549
56,0.839,6.515,9.523,8.509
57,1.68,5.104,2.95,5.452
58,4.51,1.246,2.373,2.867
59,6.875,1.291,8.358,8.4
60,8.432,6.848,3.152,4.078
61,8.575,7.657,8.421,7.088
62,0.888,8.181,0.672,2.042
63,3.492,4.286,8.914,0.043
64,6.178,7.777,7.21,6.972
65,5.576,3.491,1.983,9.129
66,1.867,6.655,9.397,7.448
67,9.859,9.585,3.174,7.638
68,0.674,5.536,9.316,3.204
69,3.254,5.24,1.392,3.815
70,5.986,3.112,3.102,3.357
71,9.015,5.655,2.253,4.052
72,8.59,2.802,4.596,1.994
