angle,pol_0,pol_45,pol_90,pol_135
0,0.051,6.659,1.392,9.021
1,0.999,3.098,2.847,7.002
2,7.483,3.294,4.758,6.848
3,1.135,8.407,9.423,5.331
4,9.142,0.703,7.576,8.573
5,8.267,9.216,2.031,1.484
6,1.973,0.461,6.547,2.842
7,1.959,9.752,0.623,9.355
8,6.206,3.239,4.736,6.488
9,7.533,8.782,9.871,1.395
10,7.685,6.099,4.203,0.383
11,7.099,3.915,2.52,8.812
12,5.207,1.345,3.674,8.055
13,6.163,0.039,4.463,2.672
14,6.475,2.149,7.035,1.501
15,5.833,0.442,5.474,8.511
16,8.278,3.543,5.55,8.36
17,4.231,2.996,2.566,7.088
18,2.554,3.009,2.239,3.309
19,5.911,2.727,4.914,6.514
20,2.588,5.759,0.043,8.152
21,0.971,5.892,1.237,4.968
22,5.46,7.164,0.865,3.259
23,3.501,6.654,7.28,0.708
24,1.587,3.887,3.425,0.941
25,3.99,1.543,5.48,8.043
26,5.763,5.477,3.939,3.233
27,6.372,2.75,9.747,7.643
28,2.116,4.48,3.996,2.913
29,5.527,5.107,1.608,6.695
30,0.075,3.756,4.356,0.071
31,0.47,4.861,9.517,3.047
32,0.871,5.356,4.019,3.982
33,8.183,3.457,9.865,9.042
34,4.828,2.121,9.442,2.712
35,8.567,3.612,6.351,2.377
36,9.576,7.383,1.861,2.431
37,8.342,9.445,7.695,7.614
38,3.697,2.799,5.763,9.877
39,6.685,0.976,6.39,5.421
40,5.953,5.5,7.284,4.448
41,8.693,3.05,2.308,4.749
42,7.528,4.812,5.456,8.646
43,6.849,1.208,8.292,8.819
44,0.563,7.35,4.735,1.951
45,9.351,9.03,7.271,0.137
46,7.975,4.423,7.318,7.563
47,1.321,5.032,4.964,5.384
48,6.941,8.607,5.243,7.367
49,6.513,4.74,3.626,8.966
50,4.479,8.324,3.848,9.664
51,4.99,7.593,6.776,2.077
52,1.32,7.311,2.038,1.664
53,1.029,4.825,9.829,2.352
54,3.441,3.86,7.815,0.435
55,7.011,3.825,7.302,0.412
56,6.976,1.23,4.888,6.409
57,8.283,2.851,6.318,5.208
58,2.213,5.986,8.99,9.864
59,0.573,9.112,6.641,2.678
60,3.226,3.181,3.809,7.419
61,3.795,6.205,8.743,0.623
62,8.89,0.055,7.6,3.308
63,7.573,6.7,1.842,9.368
64,8.988,7.483,7.745,0.926
65,8.43,8.47,3.318,5.511
66,5.948,1.211,4.253,7.178
67,5.846,2.885,8.915,1.148
68,8.065,1.904,0.925,8.565
69,9.464,8.322,3.54,2.433
70,0.22,0.714,3.312,5.054
71,4.627,0.67,5.833,1.474
72,4.983,6.978,7.056,8.822
73,3.556,9.24,7.063,3.615
74,6.519,6.587,6.028,4.559
75,0.816,8.465,3.485,1.322
76,5.45,4.946,6.062,2.75
77,3.933,8.077,8.753,8.085
78,9.609,6.248,7.383,4.094
79,9.289,9.778,4.686,5.384
80,9.765,8.937,3.375,7.869
81,1.024,3.92,9.947,8.767
82,4.677,2.266,3.057,3.504
83,0.362,1.54,3.274,6.079
84,2.308,8.781,3.15,0.873
85,3.461,0.309,4.42,1.209
86,7.66,0.244,2.69,5.795
87,2.888,7.717,9.064,5.55
88,0.137,0.196,9.382,7.518
89,5.378,8.66,7.852,0.858
90,6.897,7.533,2.635,7.961
91,9.411,3.693,3.061,5.816
92,2.63,1.56,3.485,3.671
93,2.756,1.735,1.53,5.033
94,2.034,8.796,8.533,6.082
95,8.876,5.485,1.21,5.431
96,7.601,6.858,0.308,1.258
97,3.087,4.686,0.727,0.958
98,2.359,9.406,7.031,3.697
99,1.964,3.747,0.088,1.698
100,3.823,0.247,4.21,0.223
101,5.564,8.423,2.042,3.163
102,8.132,8.565,9.267,7.274
103,8.305,4.083,7.057,9.774
104,5.333,9.642,8.723,9.832
105,7.764,8.163,0.13,0.963
106,6.575,9.907,4.35,0.28
107,0.569,8.532,5.037,3.582
108,3.609,6.192,2.179,7.26
109,8.141,6.711,5.276,3.468
110,8.449,2.316,7.265,4.505
111,5.568,1.317,6.147,7.443
112,5.661,9.079,6.538,7.893
113,0.256,8.201,2.718,2.55
114,5.076,9.264,9.918,8.508
115,9.171,6.025,8.988,0.156
116,0.389,7.503,0.841,9.373
117,8.56,4.731,8.973,5.079
118,7.463,5.462,8.663,1.61
119,2.523,0.155,0.106,4.28
120,5.515,3.544,2.138,2.612
121,2.39,3.613,8.306,0.195
122,6.976,8.403,3.133,6.533
123,2.232,1.632,5.302,6.811
124,2.558,3.71,0.782,1.658
125,2.259,7.98,8.231,1.882
126,7.658,1.329,0.897,6.345
127,4.679,1.065,3.298,4.396
