angle,pol_0,pol_45,pol_90,pol_135
0,2.123,0.226,3.867,2.779
1,3.898,0.25,2.196,5.327
2,2.79,2.642,8.192,7.888
3,2.46,4.151,8.022,2.35
4,7.102,7.868,3.049,8.71
5,2.184,8.315,3.036,2.047
6,0.374,9.051,1.418,9.869
7,6.318,0.208,9.476,7.541
8,9.369,6.104,0.055,9.682
9,3.193,3.414,7.881,4.417
10,7.133,3.522,7.767,1.237
11,3.25,2.358,2.078,1.831
12,2.347,2.692,0.795,4.838
13,2.232,1.168,2.423,2.216
14,2.542,2.034,2.774,1.119
15,2.233,1.197,7.551,9.702
16,5.196,0.407,9.0,7.088
17,0.968,0.341,8.323,4.774
18,5.71,6.988,7.917,5.603
19,4.194,1.795,1.936,2.682
20,2.701,7.636,4.903,5.924
21,4.184,8.382,6.079,9.194
22,3.718,4.124,3.91,6.464
23,7.6,8.881,3.61,9.743
24,1.735,5.499,8.812,9.324
25,9.315,5.372,3.026,2.565
26,2.356,9.815,1.455,6.16
27,0.821,3.49,3.12,4.286
28,6.902,8.297,4.456,0.189
29,3.192,8.626,5.369,4.791
30,4.93,8.263,4.391,4.304
31,1.713,5.895,4.483,0.618
32,4.087,9.921,3.436,2.931
33,6.31,6.232,8.447,2.084
34,4.794,1.79,4.596,5.683
35,5.832,2.128,5.805,9.838
36,3.504,3.293,8.049,2.707
37,6.77,9.156,7.498,2.658
38,2.535,3.63,8.668,0.746
39,6.655,2.929,9.938,5.598
40,4.346,1.085,7.134,8.877
41,8.293,7.877,0.688,5.852
42,8.244,0.404,3.755,1.204
43,0.066,1.736,1.213,3.866
44,1.02,4.067,5.269,0.307
45,3.997,1.684,4.014,4.364
46,1.338,6.033,8.911,0.058
47,8.09,6.203,4.957,3.692
48,9.368,1.835,8.619,9.461
49,7.07,5.338,7.798,6.087
50,4.035,3.968,8.601,4.52
51,6.647,9.729,5.166,2.582
52,4.679,9.95,3.906,9.91
53,6.4,5.024,8.57,4.689
54,6.367,8.28,5.69,8.752
55,0.816,1.679,6.985,4.011
56,7.996,3.494,7.296,4.001
57,6.405,3.691,5.776,6.492
58,4.295,5.559,4.565,6.252
59,1.485,4.8,7.603,4.817
60,3.524,9.717,5.351,9.376
61,4.954,1.914,5.39,2.39
