angle,pol_0,pol_45,pol_90,pol_135
0,1.372,4.823,7.276,2.698
1,0.984,5.597,0.94,0.067
2,3.103,7.321,9.072,1.51
3,7.291,1.136,2.191,4.527
4,8.666,3.272,4.168,2.285
5,7.596,0.66,6.498,1.147
6,4.744,5.489,2.777,4.14
7,4.958,3.46,8.359,7.237
8,6.221,4.841,7.674,5.755
9,8.928,3.593,6.93,4.643
10,2.935,6.675,6.842,1.468
11,2.002,7.216,4.957,8.024
12,4.786,9.523,6.885,6.806
13,4.131,6.446,2.35,1.856
14,7.201,2.82,8.183,9.525
15,5.702,3.634,1.978,6.61
16,0.007,3.927,4.76,0.819
17,3.12,0.01,6.968,5.206
18,6.074,5.653,6.738,5.467
19,8.47,8.371,1.656,9.839
20,0.686,2.587,3.887,6.446
21,8.926,2.261,3.162,2.931
22,1.695,6.381,2.327,1.533
23,4.478,4.825,3.318,5.224
24,7.291,0.258,3.161,0.902
25,4.189,5.47,8.865,4.751
26,4.556,4.309,8.555,1.611
27,1.388,7.722,2.941,3.641
28,4.901,4.21,6.172,7.321
29,7.653,3.549,5.362,8.028
30,5.133,4.715,5.65,6.873
31,4.082,9.47,8.808,7.703
32,3.501,7.2,4.463,8.72
33,8.557,5.564,9.656,3.861
34,5.454,0.543,7.353,6.406
35,1.579,4.419,9.05,8.677
36,9.271,9.009,6.049,3.206
37,4.487,6.652,0.068,4.555
38,9.591,2.885,9.163,7.8
39,3.338,7.455,4.464,4.184
40,3.987,3.455,1.583,8.015
41,8.68,6.971,4.613,0.675
42,9.713,9.606,6.369,5.484
43,2.914,9.501,8.475,3.618
44,8.72,3.663,8.642,6.224
45,3.25,8.276,9.212,6.974
46,4.739,2.736,3.188,7.404
47,5.34,6.541,8.929,7.506
48,6.777,9.567,3.927,8.594
49,1.891,7.542,7.401,5.888
50,8.587,8.769,4.773,0.941
51,9.512,2.184,1.197,8.324
52,6.762,4.962,4.921,2.44
53,8.601,3.09,0.804,2.935
54,4.595,0.76,2.229,3.393
55,8.596,5.242,1.465,2.366
56,2.19,1.923,8.619,2.258
57,6.328,8.334,3.831,3.058
