angle,pol_0,pol_45,pol_90,pol_135
0,2.963,0.203,3.206,5.801
1,4.381,6.009,7.91,0.829
2,9.169,6.509,4.759,4.128
3,8.493,8.392,2.697,4.422
4,9.905,6.312,4.96,2.743
5,6.635,3.666,7.301,4.887
6,8.037,1.798,2.64,6.546
7,7.636,2.66,0.215,3.481
8,6.958,6.205,8.353,9.149
9,5.156,2.659,7.746,4.694
10,1.898,6.904,3.912,8.225
11,1.843,3.206,4.493,5.452
12,2.834,1.591,9.183,5.196
13,7.384,0.663,1.078,1.742
14,0.489,3.694,2.141,0.814
15,0.902,6.683,8.952,5.129
16,4.01,4.643,9.952,4.59
17,8.747,3.523,3.57,9.142
18,6.913,2.046,2.218,5.198
19,0.866,2.019,4.867,7.086
20,0.774,3.829,9.782,7.695
21,8.521,1.449,2.637,5.583
22,6.788,2.646,3.013,6.53
23,9.88,4.496,7.509,5.222
24,3.956,5.474,5.328,8.032
25,9.517,4.054,7.943,0.386
26,1.124,3.191,3.119,3.572
27,2.891,1.521,5.599,5.859
28,1.514,6.869,8.8,5.624
29,0.014,0.26,5.396,4.224
30,1.687,5.461,0.047,7.067
31,3.721,8.208,8.952,1.843
32,4.316,7.872,0.696,8.891
33,7.545,6.047,5.445,5.44
34,0.714,0.146,2.922,8.871
35,5.55,4.253,2.219,7.873
36,9.835,1.331,4.548,5.539
37,1.767,1.311,5.86,6.392
38,3.182,5.804,5.868,8.614
39,4.214,5.117,1.208,0.314
40,1.395,1.393,0.33,2.205
41,7.247,4.126,0.15,3.826
42,9.48,6.163,4.283,2.104
43,4.802,5.631,8.593,6.565
44,7.319,8.557,5.173,4.295
45,9.791,7.922,9.809,0.711
46,8.953,7.126,8.038,4.395
47,1.652,4.904,4.294,5.497
48,0.632,1.249,9.064,4.027
49,1.062,6.534,2.298,9.299
50,4.56,4.223,7.207,0.159
51,8.947,0.415,0.979,5.055
52,9.267,4.387,8.268,6.412
53,1.146,0.174,1.737,9.988
54,0.21,5.496,5.048,0.983
55,8.801,5.936,0.925,6.102
56,3.004,3.329,4.077,4.108
57,7.815,0.266,6.751,8.355
58,7.989,6.461,2.157,6.762
59,3.829,9.443,7.749,3.66
60,5.204,2.142,1.568,1.326
61,3.13,6.219,3.447,2.502
62,3.098,8.65,6.633,3.516
63,0.817,1.081,2.104,9.099
64,1.306,4.827,7.047,8.283
65,5.629,7.354,3.396,4.49
66,7.415,6.088,0.778,2.918
67,9.972,6.075,4.109,4.861
68,4.799,9.607,2.966,3.35
69,6.054,5.283,5.567,8.636
70,3.328,8.201,9.784,4.063
71,9.466,3.163,7.017,5.714
72,5.972,6.187,2.95,0.019
73,8.321,9.548,3.19,5.878
74,2.892,2.203,6.315,2.203
75,7.672,5.158,9.348,4.899
76,4.227,2.885,8.836,1.127
77,2.128,6.185,7.413,6.634
78,6.722,0.109,3.706,3.833
79,7.924,1.875,9.874,5.228
80,0.19,0.801,3.772,7.24
81,0.408,5.323,4.289,8.213
82,5.634,1.154,9.63,7.702
83,7.192,0.951,6.182,2.945
84,5.088,8.478,5.309,4.596
85,3.773,1.137,4.313,4.988
86,1.211,3.696,9.543,1.702
87,8.907,9.715,6.542,7.705
88,8.201,4.074,9.137,7.692
89,9.702,3.664,7.28,7.143
90,4.784,1.53,5.194,7.485
91,8.138,8.908,2.41,8.972
92,2.894,0.703,8.165,7.31
93,4.963,1.101,8.467,0.987
94,7.801,7.597,2.736,2.369
95,1.866,1.736,8.086,5.715
96,5.089,2.381,5.591,1.711
97,0.972,6.434,9.408,4.248
98,4.459,7.278,2.269,1.116
99,5.745,1.576,0.455,2.106
100,8.211,5.941,4.874,5.74
101,4.41,3.893,2.46,6.865
102,7.972,0.624,5.749,7.683
103,3.412,1.363,4.716,7.812
104,9.399,3.946,6.442,2.178
105,5.005,6.299,9.452,7.045
106,3.638,0.934,2.641,6.94
107,5.563,5.904,0.263,4.569
108,4.542,4.265,8.761,8.479
109,8.449,0.986,5.514,5.379
110,5.479,1.667,7.404,9.924
111,7.159,8.564,6.45,8.251
112,6.527,1.6,0.811,3.312
113,4.06,3.404,1.449,7.408
114,2.797,8.149,1.582,8.981
115,3.369,7.823,4.535,4.609
116,4.741,9.27,2.279,5.565
117,0.643,1.424,4.464,6.806
118,6.995,4.299,8.028,7.77
119,7.43,5.751,2.51,5.704
120,2.059,0.578,8.68,1.937
121,0.917,1.212,0.497,3.966
122,3.927,8.557,9.762,2.577
123,2.95,0.85,7.345,4.456
124,1.358,5.972,0.156,0.98
125,8.182,0.27,1.558,4.282
126,5.853,7.199,4.89,3.396
127,1.051,0.252,1.222,2.691
128,6.624,2.288,7.869,1.021
129,2.336,8.457,8.736,6.945
130,2.073,9.542,2.669,9.907
131,1.209,3.193,1.924,9.623
132,2.349,3.679,5.712,9.235
133,6.426,9.519,8.132,8.859
134,1.694,0.646,6.644,1.941
135,7.789,2.308,7.402,2.27
136,5.701,2.678,3.707,6.075
137,2.999,7.399,4.595,9.487
138,0.705,3.668,9.983,0.233
139,4.896,0.784,0.497,9.992
140,6.419,4.061,6.872,3.249
141,9.887,4.86,1.298,1.955
142,4.457,7.962,2.617,6.779
143,6.343,2.794,2.801,9.274
144,1.665,4.298,2.896,2.243
145,0.634,0.831,6.033,1.222
146,6.418,8.395,7.514,3.042
147,6.295,7.819,1.626,9.23
148,2.014,5.252,3.448,8.791
149,2.121,2.822,2.782,7.483
150,9.637,8.557,3.305,1.919
151,6.653,5.869,4.422,5.16
152,1.763,1.455,8.102,3.803
153,7.649,8.62,0.759,3.936
154,3.315,3.577,1.809,3.248
155,8.552,4.736,7.648,2.182
156,2.021,5.757,3.658,3.588
157,5.272,6.818,8.508,9.425
158,0.415,8.706,1.564,7.866
159,9.874,0.42,2.957,8.404
160,1.83,8.459,5.349,7.358
161,5.731,1.447,4.553,7.347
162,0.063,9.462,7.968,8.565
163,3.939,3.635,9.794,8.447
164,5.921,3.634,9.818,0.309
165,0.762,4.406,3.498,1.676
166,9.602,3.76,1.397,4.538
167,8.788,3.639,4.332,5.462
168,8.786,2.929,3.294,5.13
169,3.999,2.217,4.679,5.842
170,5.315,6.008,8.264,2.63
171,7.567,9.356,4.827,9.247
172,4.375,3.522,5.945,1.095
173,8.43,8.868,5.958,4.248
174,8.728,2.862,1.716,4.132
175,1.471,3.626,5.757,2.425
176,0.147,4.689,3.127,7.627
177,1.603,1.717,1.202,1.117
178,7.792,7.403,0.993,1.589
179,1.013,1.092,6.429,1.961
180,7.856,4.775,9.366,3.826
181,7.368,8.667,5.562,5.671
182,8.163,0.616,7.584,3.364
183,1.419,1.873,2.975,3.912
184,9.958,1.779,4.966,5.966
185,9.455,1.726,4.346,3.841
186,0.015,4.739,8.311,3.772
187,0.312,9.415,5.75,6.609
188,9.427,1.217,0.411,9.387
189,0.276,7.386,2.636,4.044
190,9.661,6.427,7.135,3.665
191,3.187,7.951,8.463,2.237
192,5.567,2.288,9.073,3.119
193,3.23,8.689,4.848,9.1
194,6.222,3.455,1.228,6.153
195,9.381,7.42,1.124,2.076
196,8.084,4.605,2.738,7.986
197,6.203,8.48,8.914,1.076
198,5.523,6.841,8.453,3.164
199,8.647,8.875,8.675,3.935
200,9.268,7.694,3.166,8.222
201,7.545,1.184,5.297,7.517
202,2.325,4.765,6.938,3.838
203,6.777,3.674,0.464,4.138
204,2.62,9.112,3.156,3.581
205,1.457,3.318,2.009,8.181
206,3.567,1.969,8.158,3.637
207,0.524,7.367,9.455,7.922
208,8.697,6.045,5.552,6.586
209,4.048,5.78,7.375,9.97
210,7.856,9.298,4.059,8.824
211,8.607,9.475,9.359,0.27
212,7.237,7.837,6.477,5.777
213,5.473,0.445,2.549,2.346
214,5.225,7.941,2.519,5.897
215,7.724,4.661,4.072,9.486
216,6.333,1.661,9.673,2.629
217,4.439,0.825,2.653,6.089
218,9.995,1.046,8.904,2.629
219,7.162,4.48,2.022,5.996
220,2.222,2.52,9.668,7.006
221,8.297,3.616,2.439,3.226
222,9.603,8.904,3.205,0.772
223,3.361,9.436,9.133,7.695
