angle,pol_0,pol_45,pol_90,pol_135
0,7.484,6.764,4.914,5.81
1,4.818,1.602,3.129,4.833
2,2.524,5.446,8.435,2.906
3,5.116,7.039,4.623,6.93
4,6.359,7.384,6.81,8.137
5,2.052,2.564,6.596,4.97
6,5.367,2.584,0.961,6.278
7,3.126,9.519,6.705,9.077
8,8.708,9.986,0.919,3.309
9,9.815,2.596,4.272,2.502
10,6.405,7.344,6.839,6.165
11,0.246,8.979,2.647,4.487
12,0.057,0.379,3.197,7.182
13,2.885,1.161,1.816,1.884
14,2.698,8.879,6.582,5.658
15,4.785,5.073,9.367,1.353
16,9.406,3.74,6.541,1.405
17,0.355,1.429,3.288,0.319
18,9.247,0.111,7.789,6.065
19,8.95,8.523,3.831,6.797
20,0.869,1.682,2.973,2.716
21,4.137,4.884,2.719,6.093
22,7.275,8.543,6.483,5.816
23,8.984,8.616,6.989,1.856
24,5.262,2.802,2.932,9.556
25,2.828,8.218,5.303,1.657
26,9.864,7.004,7.304,2.795
27,5.259,1.994,9.113,6.18
28,2.767,5.165,2.157,0.799
29,3.609,6.875,3.372,3.6
30,6.01,2.443,7.294,8.875
31,9.469,9.066,6.566,8.104
32,3.436,6.836,1.205,2.16
33,2.342,2.427,0.052,5.134
34,6.992,6.049,8.222,3.982
35,1.89,0.722,7.495,5.647
36,6.564,7.277,6.304,4.057
37,0.48,3.728,1.24,0.346
38,6.618,7.538,6.408,8.919
39,5.099,6.101,1.942,8.045
40,4.35,9.929,8.036,4.802
41,8.261,6.283,2.105,1.122
42,9.319,6.619,5.439,1.627
43,1.787,0.369,2.389,9.521
44,1.793,2.074,8.63,1.526
45,5.03,7.877,3.85,5.998
46,1.974,8.517,3.234,3.977
47,2.424,3.649,4.424,8.025
48,7.491,2.487,2.423,6.67
49,5.438,2.73,1.939,2.457
50,3.998,5.776,1.365,5.854
51,0.246,4.126,9.541,3.564
52,6.087,8.073,3.001,5.877
53,3.444,1.854,9.935,9.201
54,3.25,7.798,0.451,7.429
55,5.397,5.245,0.787,8.349
56,7.173,0.509,2.504,1.677
57,0.892,9.145,8.165,3.32
58,0.339,2.933,6.331,4.308
59,6.484,0.682,5.316,8.262
60,1.257,3.595,7.274,7.133
61,2.788,5.361,3.361,1.47
62,0.844,7.688,2.395,1.315
63,2.79,4.316,5.102,0.988
64,1.111,7.273,7.661,4.379
65,4.422,3.675,5.525,3.003
66,1.201,1.559,9.859,8.033
67,1.448,0.849,0.031,5.05
68,9.217,9.579,3.435,0.714
69,9.494,1.894,6.769,6.554
70,3.631,3.652,9.392,7.384
71,0.849,7.941,5.145,4.363
72,2.157,7.314,2.09,2.347
73,6.275,8.515,8.575,4.335
74,8.711,8.327,8.795,4.901
75,0.48,0.811,8.818,3.911
76,0.089,4.621,5.123,3.002
77,3.14,9.742,4.986,5.119
78,5.948,0.577,5.547,3.744
79,4.575,6.67,6.114,0.9
80,8.475,1.771,1.17,3.48
81,2.895,5.266,0.697,2.265
82,0.18,2.6,9.957,8.295
83,2.656,4.018,9.923,5.228
84,6.608,7.38,0.464,2.57
85,9.965,9.005,9.184,6.873
86,4.399,3.669,1.878,7.36
87,7.006,2.16,7.183,0.531
88,1.737,3.769,8.798,9.499
89,4.645,1.495,6.823,8.73
90,0.259,4.956,6.373,5.341
91,6.42,7.881,2.019,5.644
92,7.096,7.64,3.818,0.416
93,4.892,1.005,8.401,8.128
94,9.402,7.192,4.394,5.17
95,2.197,7.811,0.456,9.661
96,8.415,4.894,9.186,8.876
97,0.532,2.177,1.562,4.038
98,6.929,6.363,4.504,6.324
99,7.222,3.884,0.353,6.089
100,7.205,4.721,2.242,5.731
101,8.695,7.591,0.649,4.804
102,6.875,9.106,6.358,3.935
103,5.372,2.605,1.691,6.648
104,6.843,7.439,0.989,0.417
105,1.525,6.239,2.369,9.029
106,3.132,8.199,2.463,9.282
107,7.396,0.461,3.09,1.487
108,3.908,8.648,2.454,0.705
109,4.369,1.978,3.756,1.697
110,1.113,4.998,8.999,6.414
111,3.144,0.854,9.582,2.181
112,2.365,3.889,4.502,0.069
