angle,pol_0,pol_45,pol_90,pol_135
0,3.518,7.82,5.505,6.559
1,9.464,0.158,5.173,8.918
2,0.976,8.391,5.56,2.41
3,4.389,1.522,3.259,2.224
4,1.111,8.528,8.778,0.015
5,2.18,2.252,0.138,7.807
6,4.069,0.279,9.574,7.871
7,8.723,6.721,1.649,4.295
8,7.023,0.236,8.894,7.825
9,8.406,3.254,1.733,7.888
10,5.511,5.352,2.209,0.381
11,6.815,0.105,4.188,6.356
12,3.548,7.887,7.159,7.524
13,7.216,6.904,0.414,0.837
14,5.76,2.029,8.013,4.707
15,5.543,8.261,9.884,8.813
16,0.385,4.639,9.573,4.565
17,2.45,4.204,0.31,9.478
18,8.329,3.999,7.707,7.993
19,8.129,0.743,5.994,1.895
20,6.768,5.792,6.594,1.83
21,6.299,5.691,5.104,6.494
22,7.896,7.231,1.006,8.607
23,5.674,7.864,1.573,0.154
24,3.554,8.067,4.909,4.779
25,4.959,9.236,4.819,4.074
26,5.05,0.146,2.165,5.097
27,6.144,4.817,2.431,1.909
28,1.124,3.61,6.074,9.433
29,3.189,6.609,6.05,9.621
30,0.034,9.913,5.306,7.926
31,6.124,6.295,4.226,9.213
32,9.651,0.084,1.929,2.153
33,1.377,9.263,2.741,0.845
34,9.539,9.921,6.88,8.942
35,2.178,7.827,0.343,1.827
36,7.936,1.544,5.336,9.149
37,3.561,6.625,5.316,1.723
38,1.866,7.039,7.782,8.019
39,8.768,7.764,9.427,8.202
40,1.589,8.757,4.931,2.938
41,7.454,6.635,5.29,5.236
42,7.701,2.706,8.411,9.613
43,3.881,1.025,6.051,1.06
44,4.508,0.74,1.611,7.52
45,5.137,7.628,3.921,9.241
46,7.787,8.838,2.261,4.34
47,1.121,5.549,3.43,8.691
48,8.664,9.663,9.1,8.772
49,9.334,8.926,5.345,6.358
50,7.346,2.991,1.849,4.905
51,7.229,1.937,5.535,8.591
52,5.604,9.577,9.468,7.513
53,2.533,4.828,0.133,5.319
54,1.454,6.197,8.341,7.088
55,0.02,5.049,1.669,7.656
56,4.348,1.367,5.947,1.771
57,6.931,2.272,7.266,5.241
58,4.901,1.324,5.703,4.892
59,8.095,9.541,8.145,7.595
60,4.779,1.001,7.537,2.769
61,9.572,8.673,4.014,1.725
62,3.086,6.224,6.231,6.217
63,5.383,4.199,4.377,3.126
64,6.79,4.697,5.473,7.276
65,1.11,6.362,4.061,8.008
66,4.461,4.07,5.967,6.738
67,4.085,7.742,4.124,1.066
68,3.927,9.081,7.539,1.657
69,7.425,4.602,5.655,7.53
70,6.182,9.613,2.152,4.693
71,8.361,4.247,0.952,9.792
72,5.775,2.672,7.7,2.469
73,8.051,8.923,7.917,9.995
74,1.499,1.685,5.612,0.248
75,9.709,1.946,5.748,8.533
76,4.5,9.355,3.39,3.153
77,9.51,8.608,2.788,5.349
78,4.007,4.655,4.108,5.894
79,1.058,4.712,9.378,7.678
80,2.023,9.252,3.034,9.577
81,2.638,2.962,3.445,9.474
82,0.828,3.162,4.858,2.39
83,2.023,9.18,4.989,6.867
84,2.166,6.624,2.178,8.24
85,7.581,2.408,4.933,3.875
86,0.351,4.539,1.199,1.626
87,2.299,0.738,1.003,0.146
88,2.476,0.832,6.562,9.436
89,6.143,1.488,7.928,1.916
90,1.66,8.134,0.152,1.824
91,3.765,6.404,8.65,9.258
92,3.638,6.334,2.201,7.005
93,1.479,3.298,8.331,8.468
94,1.585,5.076,3.915,2.392
95,0.938,3.618,8.037,4.241
96,3.06,8.337,5.255,1.375
97,0.123,5.825,7.534,7.803
98,5.66,8.237,8.953,9.457
99,3.858,0.978,8.919,3.196
100,5.887,3.706,9.896,8.917
101,3.996,0.622,6.802,1.725
102,1.652,7.129,6.172,3.302
103,6.759,1.965,4.345,9.686
104,8.068,3.326,8.488,5.26
105,6.497,1.23,9.851,4.699
106,9.624,5.608,9.974,3.805
107,3.186,6.933,4.261,4.526
108,6.932,7.801,4.515,4.487
109,5.416,9.748,8.885,7.212
110,1.005,4.069,9.823,6.252
111,7.475,9.717,2.027,7.845
112,7.502,3.512,1.264,8.877
113,9.481,9.155,8.199,1.601
114,9.244,8.588,7.751,6.062
115,9.2,8.282,6.539,4.924
116,5.118,2.988,2.612,1.54
117,6.017,1.46,6.49,7.526
118,1.563,0.582,6.986,3.169
119,0.974,4.832,8.294,2.79
120,2.766,7.126,7.889,5.64
121,5.044,2.344,5.078,5.007
122,4.218,2.128,5.864,5.802
123,0.096,6.301,9.192,0.335
124,5.835,6.157,5.326,5.627
125,2.307,3.853,5.668,4.985
126,9.257,6.642,3.179,5.062
127,1.903,0.317,2.728,1.809
128,9.41,5.727,5.856,5.566
129,9.086,5.185,1.838,0.747
130,4.279,5.051,0.202,8.273
131,5.89,2.662,2.671,6.996
132,5.113,2.049,4.148,5.529
133,8.879,3.421,3.124,7.785
134,9.14,6.345,4.498,0.169
135,1.267,1.089,7.328,1.252
136,0.811,7.643,2.677,0.24
137,9.302,2.617,0.08,4.19
138,7.815,0.048,3.089,7.125
139,5.343,7.627,9.835,8.795
140,7.126,6.196,7.884,9.158
141,0.924,9.267,0.806,0.161
142,1.123,4.215,0.816,1.446
143,5.763,3.564,3.257,4.326
144,3.618,1.652,4.477,6.488
145,5.838,8.036,5.226,5.925
146,6.24,6.534,4.821,9.712
147,8.438,8.984,0.568,8.991
148,9.373,2.984,0.564,3.077
149,2.867,3.874,4.019,8.945
150,3.215,9.278,7.225,9.706
151,9.351,8.569,8.872,0.814
152,9.822,2.489,8.821,0.052
153,1.092,4.114,2.417,8.088
154,9.19,3.596,5.127,5.321
155,2.08,3.227,8.87,4.978
156,7.562,8.508,4.746,7.278
157,9.388,8.211,7.842,8.467
158,7.197,0.363,6.195,4.278
159,8.172,8.922,3.995,2.835
160,9.065,1.665,5.713,6.984
161,6.653,2.862,0.861,2.956
162,4.238,9.842,8.088,4.637
163,6.453,6.112,7.807,8.02
164,2.546,6.278,7.3,3.098
165,0.141,7.059,0.223,6.595
166,6.568,7.218,0.359,9.194
167,6.413,6.1,2.235,0.082
168,6.538,1.657,1.506,6.51
169,3.808,4.812,7.338,2.156
170,1.248,9.714,4.229,2.525
171,1.197,1.205,8.87,3.957
172,2.176,9.427,6.492,6.87
173,7.541,0.2,7.426,2.131
174,1.666,6.684,3.247,3.315
175,4.015,2.581,2.557,0.935
176,3.768,2.981,2.169,6.994
177,3.844,2.668,7.844,1.657
178,1.999,2.181,2.199,2.589
179,4.956,9.923,3.174,3.081
180,5.572,7.234,0.617,8.022
181,4.553,7.042,7.682,1.203
182,7.811,5.803,0.038,4.746
183,5.131,6.869,1.593,0.135
184,8.862,7.946,8.639,7.217
185,8.131,6.24,0.0,6.469
186,6.568,7.014,5.385,3.54
187,3.083,7.719,4.051,2.101
188,0.498,0.791,3.554,5.585
189,5.409,3.471,7.631,2.338
190,0.561,4.368,5.652,9.767
191,6.013,1.79,0.566,1.731
192,9.884,8.229,6.92,0.709
193,9.276,6.93,3.217,9.275
194,5.756,7.911,2.945,9.413
195,6.118,3.261,9.258,0.065
196,9.07,6.832,9.235,6.382
197,7.533,3.64,1.749,5.317
198,1.201,9.532,7.376,0.051
199,8.03,7.265,8.537,2.961
200,8.022,4.902,1.82,0.264
201,6.091,9.104,3.357,6.097
202,5.807,7.791,3.412,1.732
203,8.065,4.877,8.968,3.226
204,9.349,5.437,8.234,8.608
205,1.042,0.286,0.917,7.764
206,9.652,9.007,0.333,8.934
207,3.149,3.023,4.617,8.813
208,8.707,3.532,3.812,1.462
209,0.458,8.414,3.363,5.205
210,8.555,5.459,1.063,6.155
211,0.656,2.929,6.548,7.122
212,5.53,2.731,3.175,1.743
213,6.697,2.551,0.856,7.1
214,8.28,2.829,2.641,3.003
215,5.995,6.987,7.352,1.851
216,8.866,6.611,9.76,5.924
217,3.638,9.785,8.814,6.39
218,4.738,4.719,7.887,5.405
219,2.119,1.676,9.791,2.737
220,5.443,8.529,4.269,1.109
221,0.126,3.847,9.819,4.803
222,3.703,7.213,4.023,2.501
223,7.62,8.066,0.098,6.076
224,6.134,8.615,4.331,5.01
225,2.706,7.831,7.292,0.192
226,8.729,8.124,9.474,9.576
227,8.737,7.828,5.982,5.604
228,2.502,1.374,7.759,5.174
229,7.914,6.032,9.77,7.619
230,7.461,7.553,7.79,0.96
231,0.889,9.849,4.549,8.663
232,9.763,3.789,9.115,2.736
233,1.474,4.12,3.056,5.263
234,0.81,4.333,4.999,6.297
235,2.516,8.117,2.199,0.995
236,2.091,3.796,8.06,2.817
237,0.529,3.992,3.139,3.4
238,2.794,8.694,2.188,4.163
239,9.325,5.127,9.651,1.583
240,3.541,1.847,2.975,4.222
241,6.082,8.742,8.168,2.441
242,6.966,5.919,4.451,2.236
243,9.959,3.026,6.519,9.531
244,0.911,1.585,1.81,4.237
245,5.356,1.174,4.185,4.36
246,5.738,5.026,7.973,5.773
247,5.298,7.579,5.071,0.513
248,2.737,8.704,7.562,7.474
249,5.447,9.04,6.515,7.523
250,3.661,4.634,4.827,7.868
251,0.182,4.209,9.142,5.604
252,6.839,9.04,3.003,1.154
253,1.239,8.317,0.494,5.061
254,2.425,2.945,3.643,3.794
255,1.94,1.338,9.423,9.367
256,5.685,7.61,1.426,0.669
257,2.362,5.36,4.772,2.494
258,5.21,3.367,1.032,1.966
259,8.076,7.297,0.825,9.019
260,6.934,7.059,8.734,7.762
261,2.545,2.613,6.121,1.148
262,8.237,2.814,5.291,0.338
263,3.352,6.306,4.391,7.866
264,5.862,4.728,1.911,2.007
265,0.401,0.396,0.764,3.669
266,6.211,9.526,2.875,2.359
267,5.771,9.63,9.965,0.902
268,3.796,3.187,4.491,7.402
269,6.527,2.073,9.002,5.336
270,5.554,4.945,5.554,7.412
271,4.336,0.27,7.455,8.684
272,9.575,7.042,3.669,3.792
273,6.676,1.635,2.015,8.256
274,7.314,7.319,5.041,8.264
275,9.332,6.622,3.385,7.583
276,3.499,7.984,4.983,2.397
277,4.728,8.96,8.914,9.001
278,4.093,1.768,8.641,9.458
279,9.371,9.165,8.363,2.493
280,3.044,0.227,1.367,4.647
281,9.909,8.294,5.145,3.668
282,8.75,8.166,6.116,9.973
283,4.566,9.149,2.551,0.547
284,6.068,8.849,3.426,6.756
285,6.069,5.899,3.596,5.753
286,6.549,1.203,7.383,0.499
287,9.18,9.491,9.952,6.142
288,8.489,9.071,0.292,5.821
289,0.251,6.984,1.871,2.473
290,8.331,2.249,2.446,9.438
291,4.854,0.076,8.766,6.051
292,7.461,7.506,2.51,1.254
293,1.445,3.033,9.01,6.095
294,8.535,8.228,0.117,2.511
295,9.383,1.283,9.459,5.429
296,7.617,9.066,4.531,1.836
297,5.75,7.348,5.415,4.517
298,2.112,6.711,9.936,9.672
299,7.979,9.71,6.851,8.869
300,5.805,2.426,3.08,3.853
301,2.871,7.231,5.283,6.091
302,2.724,9.291,1.58,7.398
303,4.397,1.636,3.407,3.81
304,5.048,4.119,2.495,7.363
305,5.046,4.62,1.924,0.236
306,9.019,8.429,2.414,9.425
307,6.882,5.987,1.618,1.168
308,6.837,2.007,2.454,9.668
309,3.964,2.073,8.019,8.18
310,1.807,8.381,3.481,7.859
311,3.349,5.374,7.423,4.95
312,4.975,2.871,6.097,0.297
313,1.66,5.876,9.061,7.054
314,3.627,5.253,7.312,9.253
315,5.742,6.052,3.652,4.021
316,9.046,5.238,1.448,8.755
317,1.921,1.319,8.135,1.81
318,9.357,8.62,8.177,3.384
319,0.349,4.604,7.251,1.128
320,3.17,0.189,1.986,3.037
321,6.449,9.48,4.478,5.488
322,6.663,3.819,9.96,5.154
323,4.327,7.006,5.05,9.166
324,0.703,5.275,6.391,4.948
325,6.174,9.121,4.628,9.102
326,6.131,0.249,2.159,3.744
327,8.617,7.944,6.98,1.81
328,8.187,9.239,6.19,5.97
329,5.152,6.524,4.684,5.01
330,9.285,2.373,9.222,0.127
331,2.748,4.792,2.155,2.934
332,8.453,5.824,1.313,2.534
333,3.438,7.555,1.089,2.685
334,7.309,7.95,8.217,5.754
335,8.829,4.825,7.148,3.521
336,1.548,0.529,4.517,1.594
337,6.463,2.55,9.805,0.05
338,5.428,0.998,0.47,6.402
339,1.456,3.878,4.819,5.88
340,2.209,8.594,6.33,9.248
341,5.899,0.366,5.652,9.877
342,0.582,4.654,1.317,7.978
343,5.351,1.193,2.663,3.284
344,8.792,1.74,9.067,8.646
345,9.455,2.336,5.503,6.507
346,9.896,3.773,3.485,7.776
347,8.923,8.015,5.185,6.218
348,7.905,7.699,1.928,0.263
349,4.087,3.211,0.705,2.478
350,7.388,1.638,9.022,3.429
351,9.253,3.098,4.465,8.162
352,6.605,5.025,6.234,4.824
353,4.344,5.747,6.88,6.232
354,7.92,6.579,7.145,0.202
355,9.655,6.478,2.981,2.413
356,4.026,6.702,2.763,0.116
357,0.187,9.309,7.766,8.382
358,6.96,4.363,5.634,0.494
359,2.629,2.974,8.726,5.188
